STD_YM|STD_YMD|festival_no|MAN_10|MAN_20|MAN_30|MAN_40|MAN_50|MAN_60|WMAN_10|WMAN_20|WMAN_30|WMAN_40|WMAN_50|WMAN_60
201510|20151003|13|1503.22999999984|3007.98000000069|5122.05000000189|4611.61000000137|4830.32000000153|3023.24000000046|1380.01999999984|2813.87000000049|3963.7800000012|3754.49000000099|4240.69000000123|2735.21000000041
201510|20151016|14|3572.70000000002|11587.3200000026|28874.2200000042|33388.1400000026|22511.5100000037|12373.0600000032|6536.83000000128|16789.5400000035|21391.5100000035|18506.2400000033|12430.4100000032|7742.10000000202
201510|20151018|15|1279.97999999988|2224.67|3534.98000000064|3275.33000000044|3098.37000000043|2718.89000000033|1448.06999999984|3038.91000000039|3263.09000000045|3000.8000000003|3126.57000000035|2609.73000000023
201510|20151022|16|2361.58999999975|11067.2700000024|28855.4500000037|33999.6000000025|22556.9800000038|13011.1300000035|5130.1000000009|16320.5800000034|21519.2900000037|19109.9800000034|13007.2600000028|8010.08000000187
201510|20151022|17|2361.58999999975|11067.2700000024|28855.4500000037|33999.6000000025|22556.9800000038|13011.1300000035|5130.1000000009|16320.5800000034|21519.2900000037|19109.9800000034|13007.2600000028|8010.08000000187
201510|20151024|18|4017.04000000018|19664.2700000015|24358.1600000025|22235.5400000022|19019.8300000024|13930.6200000022|6366.66000000033|24190.1600000021|22494.2400000025|20019.6300000021|15958.6600000014|9363.99000000105
201510|20151024|19|6886.95000000184|5222.29000000217|6081.26000000286|9351.79000000358|7460.68000000277|4467.87000000163|6949.46000000194|5618.0200000026|7006.08000000339|12411.5700000049|8010.87000000274|4917.76000000223
201510|20151030|20|3358.57000000007|27892.810000002|61902.4400000036|64612.9800000004|42612.3900000019|24615.3600000025|6219.17000000063|40594.7300000032|45225.6500000029|34582.8400000024|25236.5800000019|15318.640000002
201511|20151102|21|2055.04999999975|25042.7700000017|60837.630000002|64402.4600000013|42132.4300000017|25352.0300000033|4176.42000000016|35651.3200000027|40409.9500000027|32214.5400000023|23636.4300000021|15376.5600000023
201511|20151110|22|1255.48999999982|3501.02000000028|7744.62000000176|8696.180000002|6730.76000000158|4711.57000000085|1294.87999999978|4587.47000000069|5312.64000000094|5351.24000000087|4644.95000000091|3238.36000000025
201511|20151111|23|3610.3400000002|12242.2900000024|30237.4900000014|28363.1000000001|17230.8400000018|9657.21000000208|3031.38000000019|16263.2700000026|19457.9700000012|14174.5800000025|9613.59000000218|6371.79000000124
201511|20151113|24|1037.60999999989|7102.66000000052|18782.4500000033|20031.1500000027|14008.7000000031|7267.01000000152|1397.77999999983|9346.83000000099|10409.8800000017|7951.76000000097|6079.61000000063|3847.58000000019
201511|20151118|25|4668.28000000089|23391.8599999966|17554.5600000002|13380.7200000032|9213.12000000229|6051.61000000141|8320.68000000138|26886.7399999976|13418.9700000039|10002.5900000022|7217.78000000137|4877.28000000108
201511|20151125|26|3476.2600000003|14075.8100000018|33965.2700000004|32649.8699999995|19362.0399999999|10474.0400000019|2801.60000000014|18163.4900000008|21344.1900000005|15737.9100000018|10536.9900000016|6830.45000000125
201511|20151128|27|2585.06000000048|5602.77000000337|7142.17000000421|7181.88000000324|6165.38000000297|4312.29000000154|2395.55000000016|5451.74000000339|6124.19000000325|6085.32000000291|5241.2500000028|3921.40000000161
201511|20151128|28|2970.94000000055|6188.98000000409|5358.25000000308|5228.44000000217|4546.50000000164|3345.35000000085|2918.65000000076|7127.84000000513|5282.40000000302|5669.40000000261|4598.83000000199|3366.44000000096
201512|20151204|29|2362.16000000001|11848.1900000027|22326.3899999989|18860.1800000018|12240.6700000024|7681.81000000183|3076.56000000023|19210.1900000005|20688.1799999997|14040.3700000025|9455.34000000202|7045.660000002
201512|20151204|30|5936.02000000137|26258.7099999997|24553.4099999987|18682.5399999998|12757.1700000041|8598.20000000215|9231.13000000252|33197.6400000003|19684.4399999994|14539.4800000032|10552.3200000031|7164.03000000175
201512|20151213|31|1255.9799999998|5156.40000000092|4850.4100000008|4733.68000000081|5101.21000000087|3939.21000000068|1413.09999999972|4399.14000000081|3523.5900000005|3600.75000000042|3964.42000000065|2844.45000000035
201512|20151219|32|3023.20000000027|2594.15999999998|4351.63000000151|4948.00000000207|4590.32000000186|3352.2200000007|2492.59000000001|2489.52999999991|3976.16000000096|5888.79000000253|4142.17000000108|2947.85000000013
201512|20151224|33|3634.67000000034|12503.6700000021|24519.8099999995|22979.6999999995|14485.5600000023|8104.00000000118|3959.42000000035|16430.480000002|17157.7000000017|12682.2300000018|8638.4400000012|5243.71000000066
201512|20151225|34|149.500000000001|265.030000000001|396.03999999998|409.329999999976|422.409999999973|376.889999999975|146.530000000001|338.029999999991|376.479999999985|396.719999999975|423.94999999997|308.619999999984
201512|20151225|35|1556.77999999984|2709.18000000043|2994.18000000056|2969.90000000048|2762.44000000034|2098.27999999987|1455.54999999983|2427.4900000002|2895.46000000051|3009.86000000049|2784.62000000039|2265.27000000008
201512|20151225|36|163.01|388.719999999946|406.649999999954|418.229999999955|422.289999999962|334.40999999998|175.540000000001|406.93999999995|363.409999999977|449.26999999996|369.609999999974|303.629999999989
201512|20151225|37|2719.18000000015|3496.01000000118|5363.25000000266|5745.35000000253|6011.85000000244|4389.0800000014|2242.23999999991|3804.58000000153|5240.16000000238|5017.75000000164|5647.1100000019|4083.85000000115
201512|20151225|38|11978.7400000023|25958.2900000023|22209.6600000022|20297.9900000025|15973.7400000035|11771.3800000025|19806.360000002|30469.3300000021|25154.930000002|24637.5200000019|17350.5400000027|11185.8900000026
201602|20160201|39|735.609999999938|7240.78000000153|15465.3000000044|19493.2600000017|16854.6100000031|11517.6200000031|866.13999999992|7869.92000000162|9631.53000000264|9454.63000000196|7637.67000000115|5727.46000000095
201602|20160223|40|829.419999999917|1228.29999999973|2213.23999999982|2922.39000000031|2837.74000000025|2526.72000000018|842.559999999904|1539.8699999997|2122.87999999975|2926.6500000003|2644.29000000019|2376.62000000008
201603|20160320|41|98376|116284|174995|185147|172836|140810|143184|137789|144127|157779|145856|112850
201603|20160325|42|177764|341345|503889|549000|462534|360833|214581|367246|450699|479177|421497|366588
201603|20160328|43|22634|127893|383571|447248|382786|296351|26715|164457|221507|188451|160222|147104
201604|20160402|44|684404|2263924|1829000|1603124|1563528|1512158|861354|2641644|1302294|1148192|1134196|1048150
201604|20160407|45|208914|1082686|2818512|3313712|2738150|2254974|231570|1429986|1793316|1546578|1379630|1169870
201604|20160409|46|3217790|2796700|3144066|4068606|3557666|2401040|3184042|2890080|3622536|5659678|3650662|2243040
201604|20160409|47|458476|525596|704436|846124|919232|836766|498746|678560|704992|990692|1007332|932992
201604|20160419|48|237772|1374692|2494378|3193232|2898998|2083792|331560|1561478|1614924|1586368|1359836|1043338
201604|20160424|49|98166|665688|705058|650488|784570|935030|117666|628438|531738|499978|599280|554006
201604|20160427|50|264414|796085|2218608|2306827|1521568|1077011|212605|1109472|1385698|1110336|777380|649053
201604|20160428|51|358634|719746|1275378|1466352|1189128|1067866|317908|936608|944474|897756|711136|691750
201604|20160429|52|76718|259908|640342|797448|674834|431484|74054|287512|467496|450270|359404|271906
201604|20160429|53|153240|649300|1828288|2057668|1467432|1112970|168134|942390|1653710|1321692|896312|810704
201604|20160430|54|986122|4580648|2410038|1714060|1472270|1255472|1196596|4926902|2141304|1791514|1397358|1153786
201604|20160430|55|181744|518192|663122|574194|545476|368368|187802|529744|536394|494778|483508|351496
201604|20160430|56|276146|1421020|1895070|1733634|1629496|1377454|409222|1806098|1767962|1501706|1340940|1013670
201605|20160506|57|75931|202170|248905|232727|193140|159411|127103|266083|210079|184814|131768|108679
201605|20160507|58|64878|134481|242831|257450|254442|202489|60062|150275|220840|231052|227120|166245
201605|20160507|59|96243|120963|176604|205483|186557|170581|105842|132737|166468|211029|149894|143989
201605|20160508|60|87448|129940|187434|207391|172347|171832|89508|147897|206212|224485|161720|175781
201605|20160508|61|106095|180820|292412|300314|251120|205571|89611|162854|273957|285126|232590|191449
201605|20160512|62|103563|361264|618990|782047|718906|513318|113134|412706|419206|400605|330092|266252
201605|20160513|63|251476|543277|1224164|1362896|1004798|664968|396253|816972|974972|856951|573223|416048
201605|20160513|64|255518|370866|613808|665456|727739|596669|248221|366525|537600|651172|707823|563006
201605|20160520|65|156193|358083|778439|903250|673402|481359|274838|539916|671340|617855|444140|352078
201605|20160520|66|85089|453993|1012230|1071348|740831|507570|155207|694700|836015|643654|441262|328762
201605|20160521|67|60970|185991|194794|152695|152180|103745|66406|197837|161064|143865|138767|101261
201606|20160610|68|3879.27999999994|18034.210000004|30483.4800000026|27619.8400000029|25109.0800000009|19298.5400000028|3233.36999999989|18624.4800000041|23274.8400000048|21972.1100000036|19979.6800000032|14004.9000000035
201606|20160611|69|3751.85000000011|21629.9200000013|25298.6400000016|21674.9600000012|19057.5100000015|16111.7000000011|5964.89999999985|28440.4000000013|24199.4000000009|21494.0200000014|19712.1300000012|14463.1700000015
201606|20160611|70|2649.1800000002|8655.2400000041|7181.73000000294|6615.74000000243|5910.98000000203|5130.17000000191|3746.8000000009|14343.2300000055|7487.68000000286|6865.13000000233|6106.69000000253|5096.6400000017
201606|20160611|71|2339.31|3744.84000000125|5800.91000000258|5533.07000000167|4566.1800000011|3671.88000000059|2520.03000000021|5322.50000000254|4850.17000000172|4974.25000000155|3685.18000000049|3123.34000000031
201606|20160624|72|3421.35000000068|2881.40000000025|5294.78000000282|5930.92000000281|4710.6400000019|3892.64000000105|3022.01000000034|2922.52000000025|4468.96000000159|6344.59000000283|4457.3600000015|3797.38000000092
201607|20160707|73|2070.21999999973|7979.99000000496|8755.79000000473|8399.23000000358|5837.82000000209|4320.39000000121|2836.74000000053|9204.52000000549|7228.3400000038|6166.3500000025|4762.23000000176|3856.8000000009
